1092017189;CC;Urías Wilmer;Aguilar;Hernández;randyursulaah@misena.edu.co;yajairaingridd@gmail.com;3159784178;;O+;1999-12-27;Av. 13, Cll. 21 # 15-19, Barrio La Fiesta;Yesenia Aguilar;3262861695
1092156193;TI;Alba;Garmendia;Mesa;darlingelcidagm@misena.edu.co;catalinafabiolag@hotmail.com;3102877996;6019664213;O+;2006-3-9;Av. 8, Cll. 17 # 1-43, Barrio La Fiesta;;
1092106154;CC;Ismael Misaél;Bermúdez;Alcocer;helenasandraba@misena.edu.co;gabrielaingridj@gmail.com;3107194236;;A-;2004-8-5;Av. 12, Cll. 23 # 4-16, Barrio La Chismosa;Ramona Bermúdez;3140681276
1092062324;CC;Osvaldo Valentino;Domingo;;danamaiad@misena.edu.co;ramonayamileh@hotmail.com;3084351363;;A-;1993-11-2;Av. 8, Cll. 25 # 4-13, Barrio El Incauto;Maia Domingo;3048754579
1092664655;CC;Isabel;Miranda;Martínez;zaidavalentinamm@misena.edu.co;belindasandral@hotmail.com;3100777449;6026176139;A+;1996-3-11;Av. 24, Cll. 8 # 19-25, Barrio El Arrunche;Yesenia Miranda;3108290377
1090930309;TI;Yajaira Neyda;Jácome;Juárez;tatianavaleriajj@misena.edu.co;vilmalaurad@hotmail.com;3079288441;6034282146;AB-;2006-8-6;Av. 19, Cll. 13 # 13-32, Barrio Los Siete;Neyda Jácome;3216163605
1090960788;CC;Fernanda Iris;Figueredo;Balanta;randygabrielafb@misena.edu.co;sofiaangelab@gmail.com;3102766168;;O+;1995-11-14;Av. 20, Cll. 7 # 7-31, Barrio Diablo Viejo;Ángela Figueredo;3214609274
1091703882;CC;Génesis Úrsula;Higuera;;camilaluciah@misena.edu.co;fabiolaximenad@outlook.com;3017775089;;O-;2004-8-25;Av. 13, Cll. 5 # 11-14, Barrio La Chismosa;Manuela Higuera;3186044252
1090018611;TI;Germán Daniel;Alcocer;Alarcón;valentinapamelaaa@misena.edu.co;lauramarcelag@gmail.com;3163258475;6031878741;O+;2006-1-20;Av. 12, Cll. 8 # 4-50, Barrio La Lupa;Josefa Alcocer;3189951171
1090544781;TI;Iris Paula;Escalante;García;maiagabrielaeg@misena.edu.co;lolawillowa@gmail.com;3143044936;6019092006;B+;2007-6-20;Av. 16, Cll. 12 # 4-34, Barrio Carro Viejo;Leidy Escalante;3217221906
1090532125;CC;Camila Darling;Ibarra;Higuera;victoriarandyih@misena.edu.co;willowtifannyf@gmail.com;3195640444;;B-;2002-8-12;Av. 8, Cll. 17 # 7-23, Barrio La Tortura;Élcida Ibarra;3030524098
1091096821;TI;Fernando Germán;Noriega;Méndez;irisursulanm@misena.edu.co;valeriasandraf@gmail.com;3057277924;;O+;2006-2-24;Av. 3, Cll. 2 # 15-1, Barrio La Palabra;Zaida Noriega;3234708407
1090278653;CC;Valeria Iris;Lázaro;;pamelatatianal@misena.edu.co;randygeraldinej@hotmail.com;3250484992;;O+;2000-5-14;Av. 10, Cll. 25 # 9-27, Barrio Los Aliens;Nancy Lázaro;3193370144
1093332103;CC;Lino Dante;Ibarra;Jimenez;ingridesmeraldaij@misena.edu.co;fabiolaleidyf@outlook.com;3039311736;;A-;1999-10-6;Av. 24, Cll. 9 # 17-40, Barrio Montebello;Tatiana Ibarra;3013095981
1090054655;CC;Urso Kevin;Jurado;Jaramillo;hannahjimenajj@misena.edu.co;fabiolafernandag@gmail.com;3143632072;;B+;2005-2-28;Av. 7, Cll. 24 # 6-10, Barrio Diablo Viejo;Raquel Jurado;3006926703
1091334807;CC;Laura Betsy;Balanta;;wandacarmenb@misena.edu.co;danaolgal@gmail.com;3156734874;;A-;1993-12-3;Av. 18, Cll. 4 # 17-13, Barrio La Muralla;Tamara Balanta;3099989091
1092823128;CC;Hellen Dana;Miranda;Benitez;ursulacatalinamb@misena.edu.co;olgagabrielah@gmail.com;3050996481;;O+;1995-8-25;Av. 2, Cll. 10 # 19-50, Barrio La Altura;Jazmín Miranda;3110495244
1092950956;CC;Gabriel Sebastián;Delgado;Lozano;neydairisdl@misena.edu.co;carmenmarcelab@gmail.com;3207618188;;A-;1994-10-17;Av. 1, Cll. 2 # 9-8, Barrio Pelelojo;Tamara Delgado;3059494429
1093349836;CC;Urías Lino;Botija;Jurado;nancyneydabj@misena.edu.co;tatianapamelaa@hotmail.com;3214596662;;B+;2005-2-28;Av. 21, Cll. 4 # 3-12, Barrio Los Mosqueteros;Paola Botija;3242306792
1093986859;CC;Urías Jorge;Garmendia;Florez;carmenmanuelagf@misena.edu.co;elcidafabiolai@gmail.com;3268116465;;AB-;2001-4-19;Av. 9, Cll. 4 # 16-17, Barrio Ojo Por Ojo;Jazmín Garmendia;3008814962
1092999852;CC;Yamile María;Castillo;Balanta;benitadarlingcb@misena.edu.co;genesisnancyf@outlook.com;3171260205;;B+;1998-8-25;Av. 0, Cll. 15 # 16-14, Barrio Los Aliens;Karla Castillo;3160518023
1092706790;TI;Ana Fernanda;Aguilar;Antolinez;darlingaa@misena.edu.co;nuryalbag@outlook.com;3228304967;;O-;2007-1-6;Av. 8, Cll. 18 # 15-12, Barrio Papaya Puesta;Daniela Aguilar;3189890377
1093306201;CC;Laura Nury;Ibañez;Fernández;nurylauraif@misena.edu.co;raquelanaf@gmail.com;3014432650;;A+;1997-3-6;Av. 15, Cll. 17 # 20-31, Barrio Los Invadidos;Olga Ibañez;3036866639
1093113540;CC;Valentina Élcida;Ibañez;;fabiolahelleni@misena.edu.co;tamarabetsyg@gmail.com;3043294375;;AB+;1993-5-20;Av. 20, Cll. 25 # 17-38, Barrio El Chistesito;Wanda Ibañez;3164603927
1090327411;TI;Ismael;Jurado;Díaz;danadanielajd@misena.edu.co;ramonalaurag@hotmail.com;3112578242;;O+;2006-2-26;Av. 8, Cll. 11 # 2-30, Barrio La Muralla;Daniela Jurado;3063808617
1090910842;CC;Laura Ingrid;Longaniza;Alcocer;tifannyfabiolala@misena.edu.co;esmeraldazaidaa@gmail.com;3049531172;6030538799;AB+;1994-7-10;Av. 17, Cll. 4 # 17-9, Barrio Altamira;;
1091948609;CC;Kevin Vladimir;Higuera;Duarte;hellenalbahd@misena.edu.co;valeriajazminm@outlook.com;3038891698;6029049686;A+;1994-10-9;Av. 25, Cll. 17 # 3-46, Barrio La Altura;Paula Higuera;3137171757
1090748346;CC;Meteoro Samuel;Botija;López;catalinadarlingbl@misena.edu.co;carmenjimenam@gmail.com;3094679892;;B-;1998-5-1;Av. 7, Cll. 23 # 7-6, Barrio El Rumbón;Zaida Botija;3230277232
1091532927;CC;Úrsula Wanda;Figueroa;Alcocer;josefaanafa@misena.edu.co;ingridjosefag@outlook.com;3232584987;;O-;2001-10-2;Av. 6, Cll. 12 # 10-26, Barrio Diablo Viejo;Randy Figueroa;3154244479
1093302709;CC;Laura Manuela;Higuera;Fajardo;pamelacamilahf@misena.edu.co;marcelamanuelam@hotmail.com;3141550232;6022383463;A-;1996-4-9;Av. 1, Cll. 25 # 7-45, Barrio La Sonrisa;;
1093940847;CC;Nezareth Luis;Jácome;;tatianazaidaj@misena.edu.co;tamararandyb@outlook.com;3230390088;;O-;1995-6-27;Av. 25, Cll. 3 # 6-21, Barrio Altamira;Sandra Jácome;3233940585
1091216491;CC;Jimena Neyda;Fuentes;Domingo;paulaleidyfd@misena.edu.co;josefabetsyd@hotmail.com;3248845899;;A-;2001-6-25;Av. 8, Cll. 3 # 6-25, Barrio El Atumbado;Ángela Fuentes;3080961982
1090858942;CC;Lino Wilson;Hernández;Martínez;manuelahellenhm@misena.edu.co;ramonajosefab@hotmail.com;3154310620;;B+;2002-9-1;Av. 15, Cll. 1 # 16-45, Barrio El Chistesito;Esther Hernández;3249499537
1093587321;CC;Dante;Delgado;Antolinez;hannahpamelada@misena.edu.co;valeriamariaa@gmail.com;3207969869;;B+;1995-9-28;Av. 16, Cll. 22 # 12-43, Barrio El Calentado;Victoria Delgado;3218217391
1090246616;CC;Leonardo;Hidalgo;Alcocer;isabelelcidaha@misena.edu.co;kamilasandraf@outlook.com;3002121143;;A+;1997-11-22;Av. 14, Cll. 17 # 4-31, Barrio Ojo Por Ojo;Raquel Hidalgo;3031760670
1090784595;CC;Carmito Nezareth;Murillo;Domingo;isabelbetsymd@misena.edu.co;vanessacatalinab@gmail.com;3100856017;;B-;1999-2-11;Av. 17, Cll. 20 # 5-8, Barrio El Serrucho;Yesenia Murillo;3109610857
1093403965;CC;Luis Fernando;Domingo;Jácome;sofiadj@misena.edu.co;josefalauram@outlook.com;3167934880;;O+;2004-1-5;Av. 20, Cll. 9 # 6-36, Barrio El Boliche;;
1090308772;TI;Urso Urías;Escalante;Mesa;ursulavanessaem@misena.edu.co;randyjazmind@gmail.com;3120209783;;O+;2007-2-15;Av. 25, Cll. 3 # 8-25, Barrio La Muralla;Maia Escalante;3048787552
1090632084;CC;Nancy Fabiola;Botija;Cárdenas;neydayeseniabc@misena.edu.co;marcelaramonan@hotmail.com;3203369142;;O-;1996-8-17;Av. 18, Cll. 4 # 20-47, Barrio El Atraco;Yesenia Botija;3240637032
1090466117;TI;María Willow;Echeverri;Costa;wandaursulaec@misena.edu.co;victoriajazminj@outlook.com;3104523934;;A-;2006-6-15;Av. 0, Cll. 22 # 20-30, Barrio Los Siete;Iris Echeverri;3123124003
1091205052;TI;Leidy Tifanny;Echeverri;Bermúdez;neydaursulaeb@misena.edu.co;lucianancym@gmail.com;3090402012;;A+;2007-6-1;Av. 23, Cll. 9 # 7-16, Barrio Pelelojo;;
1091501651;CC;Dante Urso;Botija;Echeverri;anaelcidabe@misena.edu.co;albajosefad@gmail.com;3022214292;;A-;1994-6-25;Av. 4, Cll. 10 # 16-29, Barrio Montebello;Kamila Botija;3128740486
1092349218;CC;Valentino Tobías;Duarte;;anaisabeld@misena.edu.co;geraldinecamilad@gmail.com;3209163568;;O+;1994-7-4;Av. 3, Cll. 16 # 18-5, Barrio La Toronja;Raquel Duarte;3225949042
1093825628;CC;Valentina Vilma;Castillo;Duque;olgapamelacd@misena.edu.co;hannahdanah@gmail.com;3007744056;;O+;2001-4-25;Av. 19, Cll. 25 # 11-41, Barrio La Monja;Vanessa Castillo;3107901315
1092824221;CC;Ángel Bernardo;Falcón;Díaz;sandramanuelafd@misena.edu.co;helenasamanthal@gmail.com;3248270562;;AB+;2002-11-1;Av. 8, Cll. 0 # 3-41, Barrio La Tableta;Daniela Falcón;3208936982
1093154018;TI;Nancy Darling;Benitez;Bermúdez;fabiolacarmenbb@misena.edu.co;belindapamelag@gmail.com;3107002429;;A-;2007-5-5;Av. 16, Cll. 4 # 20-3, Barrio Ojo Por Ojo;Élcida Benitez;3260067713
1092241164;CC;Jorge Quico;Duarte;Higuera;estherpauladh@misena.edu.co;nancyvilmad@gmail.com;3243607802;;O-;1997-5-24;Av. 16, Cll. 19 # 5-43, Barrio El Tiempo;Helena Duarte;3171063914
1090403308;CC;Fernanda Yajaira;Escalante;Bermúdez;danielayeseniaeb@misena.edu.co;jimenahannahd@outlook.com;3105132872;;O-;2001-9-14;Av. 14, Cll. 22 # 2-13, Barrio Los Palos;;
1092938912;CC;Élcida Valentina;Méndez;Martínez;esthermm@misena.edu.co;kamilavictoriah@outlook.com;3228226410;;O-;2001-9-15;Av. 23, Cll. 8 # 5-34, Barrio La Palabra;Catalina Méndez;3067884483
1090741671;CC;Benito Carmito;Díaz;Iglesias;benitacamiladi@misena.edu.co;loladarlingg@hotmail.com;3065306333;;A+;1994-12-24;Av. 2, Cll. 15 # 17-25, Barrio Diablo Viejo;Hannah Díaz;3098196772
1091254873;CC;Manuela Paula;Herrera;Fuentes;victoriaximenahf@misena.edu.co;ursulacarmenc@gmail.com;3116819475;6034396584;B+;2002-1-14;Av. 11, Cll. 24 # 2-16, Barrio Las Tres Ranas;Ángela Herrera;3131723520
1090058866;TI;Élcida Fernanda;Molina;Lozano;gabrielafabiolaml@misena.edu.co;hannahalban@gmail.com;3126795895;;O-;2007-1-18;Av. 1, Cll. 9 # 20-15, Barrio Ojo Por Ojo;Zaida Molina;3058613643
1090922320;CC;Jimena Élcida;Ferrero;Fuentes;belindagabrielaff@misena.edu.co;ingridwendym@gmail.com;3157093196;;O-;1999-2-2;Av. 25, Cll. 1 # 19-45, Barrio La Toronja;Iris Ferrero;3199971624
1090200314;TI;Paola Ximena;Figueredo;Núñez;victoriacarmenfn@misena.edu.co;danielamaiaj@gmail.com;3037200543;;O+;2007-1-17;Av. 20, Cll. 12 # 18-32, Barrio Los Calores;Fernanda Figueredo;3209396770
1091137415;CC;Kamila Josefa;López;Hernández;ingridmaialh@misena.edu.co;hannahvalentinaa@gmail.com;3055193762;;O+;2003-3-2;Av. 6, Cll. 12 # 9-30, Barrio El Contento;Yamile López;3059116494
1092422778;CC;Gabriel Carmito;Delgado;Jimenez;yamileluciadj@misena.edu.co;zaidacatalinal@outlook.com;3208428178;;O+;1993-10-2;Av. 4, Cll. 7 # 4-20, Barrio Los Siete;;
1090249764;CC;Lola Benita;Galván;Ibañez;karlaesthergi@misena.edu.co;helenaleidyc@outlook.com;3156488273;6035517079;AB+;1997-1-7;Av. 15, Cll. 6 # 1-25, Barrio Papaya Puesta;Sandra Galván;3016653095
1092320078;CC;Yesid;Castrillón;Gutierrez;yeseniacg@misena.edu.co;valeriasofiab@outlook.com;3064457458;;A+;1996-9-21;Av. 7, Cll. 24 # 7-48, Barrio Nuevo Monte;Geraldine Castrillón;3227583933
1092801868;CC;Osías Daniel;Falcón;Costa;ingridgeraldinefc@misena.edu.co;lolatamarae@gmail.com;3143272915;6032132229;O+;1994-1-23;Av. 4, Cll. 15 # 3-2, Barrio Bellagracia;Jimena Falcón;3151898300
1091471142;CC;Osías Tatán;Jimenez;Hidalgo;lolahelenajh@misena.edu.co;elcidaximenaf@gmail.com;3189135781;6017701698;AB-;2005-8-17;Av. 0, Cll. 3 # 1-36, Barrio Pelelojo;Cármen Jimenez;3169811756
1092324985;CC;Tifanny Betsy;Higuera;Castillo;analeidyhc@misena.edu.co;angelanancyf@gmail.com;3188514080;;A+;2003-5-21;Av. 24, Cll. 17 # 13-11, Barrio El Ciego;;
1093545347;CC;Tamara Isabel;Costa;;yeseniawandac@misena.edu.co;leidyluciam@gmail.com;3246853475;;O-;2001-9-21;Av. 20, Cll. 16 # 18-25, Barrio Los Aliens;Nury Costa;3198575372
1091378702;CC;Jimena Gabriela;Lázaro;Galván;genesistifannylg@misena.edu.co;willowfernandac@gmail.com;3207376132;6025449675;O-;1996-12-17;Av. 11, Cll. 3 # 10-30, Barrio La Fiesta;Dana Lázaro;3251585705
1090059595;CC;Fabiola Fernanda;Mesa;;gabrielatatianam@misena.edu.co;genesisvanessac@outlook.com;3026499005;;A+;2002-10-18;Av. 10, Cll. 24 # 19-49, Barrio Los Palos;Yamile Mesa;3211791820
1090936341;CC;Yamile Helena;Galván;Longaniza;geraldinenurygl@misena.edu.co;fabiolajosefah@gmail.com;3115729499;;A-;2004-2-7;Av. 24, Cll. 2 # 18-22, Barrio El Tiempo;Randy Galván;3044465590
1092600646;CC;Xavier Raúl;Castrillón;Antolinez;yeseniagenesisca@misena.edu.co;helenaingridh@gmail.com;3016210581;;O+;1994-11-7;Av. 20, Cll. 6 # 9-23, Barrio La Tableta;Josefa Castrillón;3107835850
1090851352;CC;Samuel Ignacio;Dominguez;Mejía;darlingtamaradm@misena.edu.co;leidybetsyi@gmail.com;3191573546;;B-;1997-1-4;Av. 12, Cll. 10 # 1-4, Barrio La Fiesta;Leidy Dominguez;3028576140
1090740783;CC;Nezareth Kevin;Jurado;Jácome;nurylolajj@misena.edu.co;estherbenitam@gmail.com;3197022613;;O+;1999-9-16;Av. 7, Cll. 7 # 8-12, Barrio Bellagracia;Jimena Jurado;3014885295
1093754548;CC;Valeria Valeria;Aguilar;Martínez;yamilepamelaam@misena.edu.co;vilmaelcidaa@gmail.com;3191188841;;A+;2002-12-7;Av. 20, Cll. 1 # 16-2, Barrio El Asustado;Raquel Aguilar;3181476024
1093103909;TI;Wilson Fernando;Mesa;Antolinez;vilmajimenama@misena.edu.co;zaidafabiolaj@hotmail.com;3179144690;6032987319;A-;2006-6-22;Av. 12, Cll. 15 # 15-32, Barrio Diablo Viejo;Fabiola Mesa;3012930878
1091553841;CC;Fabiola Yamile;Casas;Alarcón;nancyanaca@misena.edu.co;helenadanag@gmail.com;3135725097;6028076118;O-;2000-1-4;Av. 2, Cll. 10 # 12-22, Barrio Buenos Aires;Élcida Casas;3130923566
1093590111;CC;Víctor Gustavo;Lázaro;Costa;esmeraldairislc@misena.edu.co;carmengeraldinec@gmail.com;3258024792;;O+;2001-12-4;Av. 0, Cll. 24 # 7-50, Barrio La Sagrada;Wanda Lázaro;3231634592
1090208927;CC;Hannah Vilma;Higuera;Echeverri;mariazaidahe@misena.edu.co;karlayeseniaj@hotmail.com;3200925753;;A+;1994-2-14;Av. 6, Cll. 19 # 1-35, Barrio Los Siete;;
1091792973;CC;Maia Tatiana;Costa;Murillo;mariabelindacm@misena.edu.co;sandralaurac@outlook.com;3013774526;;O-;2004-9-20;Av. 9, Cll. 22 # 18-43, Barrio Buenos Aires;Isabel Costa;3113402290
1091520292;TI;Lucía Valeria;Durán;Higuera;helenahelenadh@misena.edu.co;fabiolaraquelh@gmail.com;3226424334;;O+;2006-11-25;Av. 6, Cll. 11 # 17-8, Barrio El Calentado;Victoria Durán;3078866625
1092206775;CC;Darling Willow;Figueroa;López;hannahvaleriafl@misena.edu.co;danaisabelb@gmail.com;3266530053;;A+;2003-12-24;Av. 7, Cll. 6 # 4-28, Barrio El Encierro;Catalina Figueroa;3155822871
1090112766;CC;Gabriela Lola;Hernández;Ibañez;helenabetsyhi@misena.edu.co;tifannypamelag@gmail.com;3011687931;;B+;1993-6-28;Av. 8, Cll. 0 # 8-48, Barrio El Contento;Vanessa Hernández;3142923370
1093339734;CC;Yesenia Leidy;Castillo;Jurado;maiasofiacj@misena.edu.co;ramonabetsyb@gmail.com;3034753200;;O-;2002-8-14;Av. 6, Cll. 5 # 3-30, Barrio El Cienpiés;;
1090465918;TI;Valeria Paola;Delgado;Dominguez;darlinghelenadd@misena.edu.co;nancyraquelb@outlook.com;3214696321;;O+;2007-6-12;Av. 4, Cll. 25 # 16-14, Barrio El Incauto;;
1093469288;TI;Nury Paola;Díaz;Gutierrez;nurybetsydg@misena.edu.co;esmeraldanancyh@outlook.com;3221217776;;O+;2006-9-24;Av. 20, Cll. 25 # 12-29, Barrio Ojo Por Ojo;Alba Díaz;3169393266
1093115933;CC;Gustavo Manuel;Fernández;Jimenez;ursulahellenfj@misena.edu.co;gabrielairisl@gmail.com;3111254492;;O-;2000-6-18;Av. 0, Cll. 10 # 8-19, Barrio El Atraco;Iris Fernández;3190474454
1090557045;TI;Pablo Lino;Noriega;Lázaro;sofiajimenanl@misena.edu.co;maiawandam@gmail.com;3130049461;;O+;2006-5-15;Av. 11, Cll. 6 # 5-38, Barrio La Tortura;Esther Noriega;3134103333
1091815933;TI;Daniel Pato;Figueredo;Gutierrez;genesisjimenafg@misena.edu.co;nurynuryh@gmail.com;3108190344;6019536187;O-;2006-1-21;Av. 8, Cll. 9 # 19-30, Barrio El Tiempo;Karla Figueredo;3121971025
1093165479;CC;Felipe Germán;Molina;Hernández;maialolamh@misena.edu.co;valentinabelindam@outlook.com;3174538493;;O+;1998-2-21;Av. 6, Cll. 12 # 6-44, Barrio La Vereda;Betsy Molina;3180270762
1093825274;CC;Samuel Tobías;Iglesias;Fernández;ramonaestherif@misena.edu.co;wandasandraf@gmail.com;3057945475;;B+;2005-6-17;Av. 1, Cll. 1 # 18-28, Barrio La Lupa;Yesenia Iglesias;3049770270
1093344373;CC;Sofia Samantha;Jácome;Casas;vilmayeseniajc@misena.edu.co;kamilaisabela@outlook.com;3027647522;;O-;1996-9-5;Av. 18, Cll. 14 # 8-46, Barrio Los Mosqueteros;Raquel Jácome;3253748970
1092866712;TI;Zión Xavier;Botija;Bermúdez;angelapaolabb@misena.edu.co;neydaanab@outlook.com;3169758815;6031681259;O-;2007-12-5;Av. 15, Cll. 11 # 11-15, Barrio La Cenicienta;Darling Botija;3223268057
1093916924;CC;Félix Roberto;Ferrero;Dominguez;angelayajairafd@misena.edu.co;carmensandral@gmail.com;3191599157;;AB+;2003-7-2;Av. 5, Cll. 20 # 20-32, Barrio Nuevo Monte;Sandra Ferrero;3165771871
1092918588;CC;Osías;Ibarra;Ibañez;pamelatamaraii@misena.edu.co;esmeraldahannahh@gmail.com;3122843186;;O+;1997-11-14;Av. 22, Cll. 15 # 17-13, Barrio La Sabana;Yajaira Ibarra;3003517559
1091656150;CC;Leidy Pamela;Ibarra;Ibarra;marcelahelenaii@misena.edu.co;valentinaraquelc@hotmail.com;3075689092;6033243857;O+;1998-10-6;Av. 14, Cll. 8 # 18-34, Barrio La Puntilla;Maia Ibarra;3100016435
1093274480;TI;Iris Ximena;Núñez;Benitez;yajairaelcidanb@misena.edu.co;paolaursulai@gmail.com;3150371702;;O-;2007-7-21;Av. 16, Cll. 5 # 16-44, Barrio El Atraco;Betsy Núñez;3055581824
1090982313;TI;Camilo Lino;Contreras;Fajardo;catalinarandycf@misena.edu.co;valentinatatianad@gmail.com;3081440755;6027518975;A+;2007-11-9;Av. 15, Cll. 19 # 12-45, Barrio La Tableta;Neyda Contreras;3222233294
1092323289;CC;Wilmar Noé;Figueredo;Fajardo;luciavaleriaff@misena.edu.co;genesisbelindai@outlook.com;3128340083;;O+;1998-11-9;Av. 13, Cll. 2 # 20-24, Barrio La Lejanía;Ana Figueredo;3014230898
1092189045;CC;Ana Darling;Jurado;Juárez;camilalolajj@misena.edu.co;sofiawendym@gmail.com;3230042834;6028169140;A-;1993-10-24;Av. 23, Cll. 1 # 6-6, Barrio Papaya Puesta;Willow Jurado;3223769645
1093864466;CC;Ángela Geraldine;Blandón;Escalona;yamilefabiolabe@misena.edu.co;benitaestherh@hotmail.com;3266520944;;B-;1998-10-4;Av. 16, Cll. 16 # 11-43, Barrio Altamira;Génesis Blandón;3070438101
1093914513;CC;Roberto Tobías;Escalona;;kamilazaidae@misena.edu.co;tifannyraquelj@gmail.com;3029408382;6026036991;O-;1993-8-2;Av. 4, Cll. 15 # 14-26, Barrio La Cenicienta;Paula Escalona;3248985929
1090569981;CC;Iris Sandra;López;;ingridolgal@misena.edu.co;sandrahannaha@hotmail.com;3170255200;;O-;2003-6-1;Av. 18, Cll. 5 # 11-39, Barrio La Aministía;Laura López;3132425024
1093139853;CC;Gustavo Carmito;Fibonacci;Gato;raquellaurafg@misena.edu.co;josefawendyc@gmail.com;3242290410;6026360875;A+;2001-8-13;Av. 19, Cll. 2 # 3-17, Barrio Zapato Roto;Sofia Fibonacci;3068621430
1093961713;CC;Único Felipe;Juárez;Miranda;catalinalaurajm@misena.edu.co;leidyluciam@gmail.com;3009653799;;B+;2004-5-4;Av. 13, Cll. 16 # 3-26, Barrio El Atraco;;
1091261477;TI;Gabriel Pato;Antolinez;Lázaro;anahelenaal@misena.edu.co;albakamilam@gmail.com;3134999057;;A+;2007-3-9;Av. 3, Cll. 11 # 10-46, Barrio El Asustado;Manuela Antolinez;3037163187
1093110080;CC;Camila Ángela;Casas;Fajardo;yeseniaelcidacf@misena.edu.co;sofiapaolaf@hotmail.com;3085181046;6023965561;AB+;1995-1-27;Av. 2, Cll. 23 # 3-50, Barrio La Angustia;Wendy Casas;3072409244
1091511501;CC;Jorge Carmito;Gélvez;Alcocer;paulanancyga@misena.edu.co;paolawendyh@gmail.com;3039333214;;A-;1993-9-17;Av. 0, Cll. 16 # 13-22, Barrio La Vereda;Ximena Gélvez;3041643976
1091703012;CC;Humberto Ernesto;Hurtado;Botija;betsyzaidahb@misena.edu.co;leidysamanthac@gmail.com;3195138260;;A+;2001-3-17;Av. 4, Cll. 8 # 16-16, Barrio Los Palos;Ramona Hurtado;3053514163
1092372556;TI;Ramón Carmito;Hurtado;Higuera;maiasamanthahh@misena.edu.co;samanthaesmeraldac@gmail.com;3054960037;;A-;2007-1-4;Av. 23, Cll. 24 # 7-12, Barrio El Contento;Élcida Hurtado;3122258003
1090029132;CC;Vladimir Omar;Higuera;Florez;kamilaalbahf@misena.edu.co;jazmincamilan@gmail.com;3115378076;6016119069;AB+;1994-10-15;Av. 12, Cll. 13 # 1-12, Barrio Los Palos;;
1091949143;TI;Zaida Ximena;Jaramillo;Díaz;kamilatamarajd@misena.edu.co;angeladanielae@gmail.com;3144460440;;A+;2006-5-25;Av. 17, Cll. 18 # 19-48, Barrio El Ciego;Génesis Jaramillo;3259449936
1091658611;CC;Heynner;Aguilar;Lázaro;ursulamanuelaal@misena.edu.co;elcidaingridh@gmail.com;3191703293;;B+;1994-8-10;Av. 18, Cll. 17 # 20-5, Barrio Ojo Por Ojo;;
1093815500;CC;Tamara Vilma;Echeverri;Jácome;randymarcelaej@misena.edu.co;hellenfabiolab@hotmail.com;3059711561;;O-;2005-6-11;Av. 0, Cll. 7 # 2-3, Barrio El Arrastrado;Yamile Echeverri;3263681017
1090335174;CC;Jesús;Florez;Mejía;wandaangelafm@misena.edu.co;catalinaolgam@outlook.com;3136656341;;O-;1998-9-14;Av. 0, Cll. 13 # 20-18, Barrio El Ciego;Vilma Florez;3143134862
1090008695;TI;Luis;Blandón;Dominguez;leidycamilabd@misena.edu.co;jazminsamanthac@gmail.com;3130011110;6034621346;A-;2006-8-5;Av. 9, Cll. 7 # 20-48, Barrio La Sagrada;Fabiola Blandón;3216908050
